764,Smith Rapids Rd,Unpaved,2.2,13.1,105,Eisenstein,Price,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr105.aspx,3605.98192032175
765,Smith Rapids Rd,Unpaved,1.7,13.1,105,Fifield,Price,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr105.aspx,2749.95866318044
766,Snake Rd,Paved,1,2.6,29,Geneva,Walworth,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr29.aspx,1664.52204591029
767,Snake Rd,Paved,0.2,2.6,29,Lake Geneva,Walworth,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr29.aspx,242.407262560933
768,Snake Rd,Paved,1.4,2.6,29,Linn,Walworth,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr29.aspx,2316.18256182795
769,South Rd,Paved,3.3,8.9,11,Lyons,Walworth,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr11.aspx,5249.69263903404
770,Spring Dr,Paved,1.9,9.3,82,Ashford,Fond Du Lac,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr82.aspx,3024.28618261331
771,Spring Valley Rd,Paved,1.7,8.9,11,Lyons,Walworth,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr11.aspx,2703.84795460005
772,St Augustine Rd,Paved,2.3,12.1,33,Erin,Washington,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr33.aspx,3686.61838680232
773,St Augustine Rd,Paved,1.3,12.1,33,Richfield,Washington,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr33.aspx,2086.76498235729
774,St Augustine Rd,Unpaved,0.9,6.6,52,Saukville,Ozaukee,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr52.aspx,1483.44589504867
775,St Augustine Rd,Paved,1,6.6,52,Trenton,Washington,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr52.aspx,1597.2363231557
776,Steele Rd,Paved,1.5,8.9,11,Lyons,Walworth,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr11.aspx,2419.26385812383
777,Strawberry Rd,Paved,0.2,7.3,86,North Prairie,Waukesha,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr86.aspx,272.533034495451
778,Sunrise Rd,Paved,1,3,8,Suamico,Brown,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr8.aspx,1616.33485044667
779,Sunrise Rd,Paved,1.2,27,119,Washington,Door,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr119.aspx,1940.14513875626
780,Sutton Rd,Unpaved,2.6,4.5,59,Minocqua,Oneida,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr59.aspx,4199.80965812407
781,Tunnelville Rd,Paved,1.9,2.8,55,Webster,Vernon,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr55.aspx,3005.65053208002
782,Turnbull Rd,Paved,1.1,3.7,75,Mifflin,Iowa,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr75.aspx,1724.1803969563
783,Twin Rivers Rd,Unpaved,5.5,32.1,74,Fence,Florence,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr74.aspx,8818.29142132633
784,Van Ness Rd,Paved,3.2,5.9,110,West Point,Columbia,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr110.aspx,5150.16510250838
785,County W,Paved,0.4,1.8,117,Saxeville,Waushara,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr117.aspx,647.990791908576
786,County W,Paved,9.4,27,119,Washington,Door,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr119.aspx,15194.3724420288
787,W Point Rd,Paved,2,8,106,Leroy,Dodge,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr106.aspx,3215.70373336886
788,W Town Line Rd,Unpaved,0,4.5,67,Turtle Lake,Barron,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr67.aspx,79.4397489554711
789,W Town Line Rd,Paved,0.1,4.5,67,Turtle Lake,Polk,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr67.aspx,129.992228823927
790,Washington Dr,Paved,1,6.6,52,Trenton,Washington,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr52.aspx,1605.24479929552
791,Waterville Rd,Paved,6.1,7.3,86,Ottawa,Waukesha,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr86.aspx,9861.35252202965
792,Waterville Rd,Paved,2.9,2.9,115,Summit,Waukesha,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr115.aspx,4745.51927397333
793,Wausaukee Rd,Paved,0.5,6.6,52,Trenton,Washington,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr52.aspx,803.196040370463
794,West River Rd,Paved,2,5.4,15,Grantsburg,Burnett,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr15.aspx,3277.61962171929
795,Westview Rd,Paved,1,3,8,Suamico,Brown,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr8.aspx,1622.6052377029
796,Wheatland Rd,Paved,3.4,8.2,42,Burlington,Racine,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr42.aspx,5551.50357589578
797,White River Rd,Unpaved,2.2,5.5,22,Seneca,Green Lake,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr22.aspx,3487.31247544366
798,White River Rd,Unpaved,3.3,5.5,22,St. Marie,Green Lake,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr22.aspx,5360.62786009701
799,Wickman Dr,Paved,0.8,27,119,Washington,Door,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr119.aspx,1319.35197344451
800,County ZZ,Paved,0.3,7.3,86,Ottawa,Waukesha,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr86.aspx,403.188291029198
801,Hoosier Creek Rd,Paved,0.6,8.2,42,Burlington,Racine,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr42.aspx,1003.08964992545
802,Spring Valley Rd,Paved,0.1,5.7,12,Lyons,Walworth,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr12.aspx,192.420735412072
803,Waterville Rd,Paved,0.3,7.3,86,Summit,Waukesha,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr86.aspx,428.288789219429
804,Cherneyville Rd,Paved,0.5,3.5,7,Montpelier,Kewaunee,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr7.aspx,800.506607271042
805,Pine Grove Rd,Paved,0.5,3.5,7,Montpelier,Kewaunee,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr7.aspx,807.241043332407
806,15 3/4 Ave,Paved,0.7,6.7,18,Sumner,Barron,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr18.aspx,1091.38435072763
807,16 1/4 Ave,Paved,0.6,6.7,18,Sumner,Barron,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr18.aspx,887.952813760061
808,17 1/4 Ave,Paved,0.6,6.7,18,Sumner,Barron,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr18.aspx,979.609916562733
809,Pioneer Rd,Paved,1.5,3.2,123,Clayton,Winnebago,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr123.aspx,2341.56590975009
810,Medina Junction Rd,Unpaved,0.7,3.2,123,Clayton,Winnebago,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr123.aspx,1160.72898678349
811,Medina Junctiion Rd,Paved,1,3.2,123,Clayton,Winnebago,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr123.aspx,1608.97019903793
